,Driver ID,Driver Onboard Date,Number of Rides,Average Ride Distance in Miles,Average Ride Duration in Minutes,Percentage of Prime Rides:,Total Revenue:,Average Ride Revenue,Week 1 Rides,Week 2 Rides,Week 3 Rides,Week 4 Rides,Week 5 Rides,Week 6 Rides,Week 7 Rides,Week 8 Rides,Week 9 Rides,Week 10 Rides,Week 11 Rides,Week 12 Rides,Week 13 Rides,First Ride Week,Last Ride Week,Number of Days Driven,Total Late Night,Total Morning,Total Day,Total Night,Percent of Rides in Morning,Percent of Rides in Day,Percent of Rides in Night,Percent of Rides in Late Night
466,7a1fd3df8aa8197bdb3be8c5d4ffa92d,2016-05-02,38,3.250744176,12.6504386,44.73684211,461.1142369,12.13458518,0,0,0,0,0,11,16,6,0,0,5,0,0,6,11,8,5,0,0,33,0,0,0.868421053,0.131578947
467,7abb5ee55c03357b69af929f51443bb0,2016-04-28,226,4.870580706,12.33289086,41.15044248,3168.952307,14.02191286,0,0,0,0,20,23,27,21,31,34,19,13,38,5,13,49,194,2,1,29,0.008849558,0.004424779,0.128318584,0.85840708
468,7abb74e551c262a945929b92e0551b04,2016-05-05,226,3.855153176,14.91312684,29.6460177,2917.899565,12.91106002,0,0,0,0,0,15,41,33,52,52,33,0,0,6,11,33,0,55,165,6,0.243362832,0.730088496,0.026548673,0
469,7ad917215da937eefdf48e3c9d3fcf26,2016-04-29,207,4.36313527,15.1321256,75.36231884,3555.824062,17.17789402,0,0,0,0,15,39,38,48,23,18,11,9,6,5,13,46,48,11,25,123,0.053140097,0.120772947,0.594202899,0.231884058
470,7aee4951b59fcd1edda02bbecaa2a717,2016-04-25,40,4.387543962,12.41041667,30,501.5054654,12.53763664,0,0,0,0,9,29,0,0,2,0,0,0,0,5,9,11,5,1,14,20,0.025,0.35,0.5,0.125
471,7b625f643d0775f0ac4898e33235377b,2016-04-04,3,2.04949441,9.511111111,0,25.69132451,8.563774835,0,1,1,1,0,0,0,0,0,0,0,0,0,2,4,3,0,0,1,2,0,0.333333333,0.666666667,0
472,7b8eaf284addb604039c7e22d23c903f,2016-04-05,248,4.633027785,11.95013441,23.79032258,3295.640931,13.28887472,0,11,22,31,34,48,34,35,21,8,4,0,0,2,11,51,9,41,30,168,0.165322581,0.120967742,0.677419355,0.036290323
473,7bb464563d0d43f7f894439d163f4ad3,2016-05-05,220,3.601465084,14.01340909,48.18181818,3069.437749,13.95198977,0,0,0,0,0,5,38,40,40,42,22,19,14,6,13,39,0,115,104,1,0.522727273,0.472727273,0.004545455,0
474,7be7bd7d4880308db77561aded87ff8a,2016-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
475,7c1478b12207107ae4296e656a49d6f6,2016-03-29,56,4.658431407,14.12470238,17.85714286,721.7367788,12.88815676,11,0,14,17,9,5,0,0,0,0,0,0,0,1,6,16,0,13,34,9,0.232142857,0.607142857,0.160714286,0
476,7c27405cefee2fad79a81a819ca9dbe1,2016-03-29,475,7.746231374,15.29340351,15.15789474,8125.636467,17.10660309,0,16,16,38,4,4,16,22,62,80,80,57,80,2,13,56,96,133,103,143,0.28,0.216842105,0.301052632,0.202105263
477,7c4bcea05c14431c65ef1d9cfa20ecb1,2016-03-31,83,6.03050476,14.53554217,3.614457831,1199.469567,14.45144056,1,31,25,26,0,0,0,0,0,0,0,0,0,1,4,20,5,18,38,22,0.21686747,0.457831325,0.265060241,0.060240964
478,7c64b8d49dd5fbe34f44a9b4bae0e7b4,2016-04-01,258,3.975655965,12.20426357,42.24806202,3413.680308,13.23131902,11,21,21,13,65,53,62,12,0,0,0,0,0,1,8,27,47,0,60,151,0,0.23255814,0.585271318,0.182170543
479,7c8a65613ea1b4cb168336390c8cef8d,2016-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
480,7c8d33cc16246462e046ed084f7428a4,2016-04-21,256,5.329307647,15.2313151,37.109375,3917.033259,15.30091117,0,0,0,33,23,24,65,42,5,30,30,0,4,4,13,39,22,46,45,143,0.1796875,0.17578125,0.55859375,0.0859375
481,7d8627729a14175b1424153ba46d7acf,2016-04-06,200,3.834447662,12.95058333,30,2454.957918,12.27478959,0,1,1,59,50,6,0,0,0,5,15,32,31,2,13,29,19,15,73,93,0.075,0.365,0.465,0.095
482,7da41cde0e0d0503549eeb7ca5609a9f,2016-04-28,39,5.300261646,13.83333333,23.07692308,549.7628569,14.09648351,0,0,0,0,12,19,8,0,0,0,0,0,0,5,7,7,1,0,14,24,0,0.358974359,0.615384615,0.025641026
483,7dfa12ce1fc9cc58ec34fd66c75b106b,2016-05-13,278,4.104151279,12.94172662,32.01438849,3774.295948,13.57660413,0,0,0,0,0,0,36,67,3,15,50,59,48,7,13,30,54,37,16,171,0.133093525,0.057553957,0.615107914,0.194244604
484,7e335469ce82f86c20d06b06ccfa1da1,2016-04-05,183,3.336248692,15.94134791,40.98360656,2492.438853,13.61988444,0,24,20,3,23,27,21,22,11,3,6,6,17,2,13,50,0,4,43,136,0.021857923,0.234972678,0.743169399,0
485,7ee801015b6ba9dc0aa2687cb28b8361,2016-04-21,170,5.359153442,16.45921569,38.23529412,2673.961595,15.72918585,0,0,0,20,29,36,17,21,20,10,4,13,0,4,12,39,0,0,26,144,0,0.152941176,0.847058824,0
486,7f4350f4a358ac264ccf3b10c4966afc,2016-03-28,36,3.009377205,12.09768519,5.555555556,361.2838687,10.03566302,35,0,0,0,0,0,0,0,0,0,0,1,0,1,12,5,0,12,23,1,0.333333333,0.638888889,0.027777778,0
487,7f47fd2db9cfdc30fe46068ad017152b,2016-04-09,47,4.56699707,15.09503546,36.17021277,715.6971021,15.22759792,0,3,3,0,0,11,1,29,0,0,0,0,0,2,8,11,3,0,26,18,0,0.553191489,0.382978723,0.063829787
488,7fc97bb967d4380b38e8490aceb85224,2016-04-25,378,3.640897386,14.24686949,34.12698413,4871.404291,12.88731294,0,0,0,0,48,57,29,62,68,61,48,5,0,5,12,43,39,40,143,156,0.105820106,0.378306878,0.412698413,0.103174603
489,7fcca181f46acfa027ea83c7dc70afa9,2016-04-23,209,3.405642885,14.24481659,46.41148325,2735.289074,13.08750753,0,0,0,3,10,21,21,27,28,21,29,26,23,4,13,55,6,20,43,140,0.09569378,0.205741627,0.669856459,0.028708134
490,7ff85c5c0e9324e28d1e0d0589c364bd,2016-04-19,3,4.985894839,9.727777778,33.33333333,36.50452319,12.1681744,0,0,0,0,1,0,0,0,0,0,0,0,2,5,13,2,0,0,3,0,0,1,0,0
491,8046a7b32ff00f418c1bb410a67adf68,2016-05-04,417,3.84091946,14.22166267,40.28776978,5487.011373,13.15830066,0,0,0,0,0,61,48,92,18,54,65,79,0,6,12,33,8,75,185,149,0.179856115,0.443645084,0.357314149,0.019184652
492,804ea124edb0d6694aa4a3c9eb22a716,2016-05-12,444,3.466473358,14.0896021,41.89189189,5739.044101,12.925775,0,0,0,0,0,0,37,80,65,125,92,19,26,7,13,39,117,28,93,206,0.063063063,0.209459459,0.463963964,0.263513514
493,80597153cf2bec000612ba2e45a72d91,2016-03-28,225,3.97751183,15.45214815,20,2909.579767,12.93146563,19,26,21,15,23,17,24,18,14,12,10,26,0,1,12,45,1,60,137,27,0.266666667,0.608888889,0.12,0.004444444
494,80cb80668a3c444e3e8962d1c861b9d0,2016-04-17,43,7.130801273,13.41085271,13.95348837,674.108671,15.67694584,0,0,4,2,5,5,0,6,7,9,1,4,0,3,12,23,1,0,0,42,0,0,0.976744186,0.023255814
495,80f8e8eb5eac6dd41259ccc73993aff6,2016-05-07,29,5.141023757,13.42126437,41.37931034,456.8436195,15.75322826,0,0,0,0,0,1,0,0,0,0,0,10,18,6,13,7,1,0,0,28,0,0,0.965517241,0.034482759
496,810c559baf6b5c20dca13b794fb36240,2016-04-18,240,4.026694691,13.50756944,35.83333333,3316.319303,13.8179971,0,0,0,14,30,10,21,23,16,28,36,40,22,4,13,40,0,121,94,25,0.504166667,0.391666667,0.104166667,0
497,818ce9e1cee09531cb20bdffe3f41256,2016-04-22,126,3.375671502,13.23584656,34.12698413,1495.795854,11.87139567,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
498,81fe057f033eeba6b1472a8fce5c1fdb,2016-04-11,259,3.091135036,13.00823681,41.6988417,3099.603196,11.96757991,0,0,63,14,15,4,0,4,26,15,0,63,55,3,13,30,32,35,83,109,0.135135135,0.32046332,0.420849421,0.123552124
499,8224c23bca05c2adb3fdf40752eb1b3c,2016-03-28,349,5.179186271,14.95429799,24.64183381,5144.002977,14.73926354,53,30,29,28,26,34,47,27,42,31,2,0,0,1,11,54,103,11,50,185,0.031518625,0.143266476,0.53008596,0.29512894
500,8228dc00459f185b56d989c8ba1c9c52,2016-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
501,822f647598c6283f3e782bfa33007d47,2016-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
502,825a12d804be2135d12aacbfef42149f,2016-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
503,838495eb3f025e512228480eae127522,2016-04-06,47,2.783009501,11.41241135,25.53191489,489.9685362,10.42486247,0,36,11,0,0,0,0,0,0,0,0,0,0,2,3,5,13,0,19,15,0,0.404255319,0.319148936,0.276595745
504,83a0efd007f4db8f0b7db5753d80fd87,2016-04-14,33,3.308602698,12.88787879,21.21212121,364.4231067,11.04312444,0,0,23,8,0,2,0,0,0,0,0,0,0,3,6,5,8,1,7,17,0.03030303,0.212121212,0.515151515,0.242424242
505,83ae2db3b59285394e07063a7d0d0512,2016-04-19,35,5.80832604,15.09857143,20,555.4562273,15.87017792,0,0,0,22,6,7,0,0,0,0,0,0,0,4,6,7,2,10,20,3,0.285714286,0.571428571,0.085714286,0.057142857
506,844d41532242b64d8f19774b6b7f1c82,2016-04-18,316,3.632486027,13.60601266,33.86075949,4042.258608,12.79195762,0,0,0,87,43,80,0,51,0,50,0,0,5,4,13,31,0,113,107,96,0.357594937,0.338607595,0.303797468,0
507,844e9be5a30d8d9c1f8e9ddb086ff717,2016-04-15,821,3.787591518,14.94713764,33.86114495,10854.30726,13.2208371,0,0,36,96,113,91,101,21,90,82,35,88,68,3,13,64,0,253,327,241,0.30816078,0.398294762,0.293544458,0
508,849726bb431c44a984e5f0f60923a0ff,2016-04-25,54,5.192271136,13.12407407,20.37037037,724.9027995,13.42412592,0,0,0,0,29,3,0,22,0,0,0,0,0,5,8,10,4,25,9,16,0.462962963,0.166666667,0.296296296,0.074074074
509,84e1a98ccf46774bc4f5c6374079dc07,2016-03-30,42,2.81940482,11.9952381,33.33333333,465.3920721,11.08076362,22,20,0,0,0,0,0,0,0,0,0,0,0,1,2,8,12,0,0,30,0,0,0.714285714,0.285714286
510,84e99f5233c20f92e5be02afd2dbf994,2016-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
511,8506914d35a1146dd602b68a93b5be5a,2016-04-07,53,5.458829836,12.00566038,28.30188679,761.9238739,14.37592215,0,11,0,0,2,6,11,1,0,13,9,0,0,2,11,15,23,2,5,23,0.037735849,0.094339623,0.433962264,0.433962264
512,850de9129410d40c2875418eb40858b9,2016-05-12,384,4.020223352,13.10351563,31.51041667,4997.548863,13.01445016,0,0,0,0,0,0,40,56,65,52,49,57,65,7,13,43,25,180,24,155,0.46875,0.0625,0.403645833,0.065104167
513,85bfeb44e07b0d4e86c637353080289d,2016-04-18,413,3.92703056,14.25875706,58.3535109,6383.181124,15.45564437,0,0,0,75,103,65,90,61,11,8,0,0,0,4,10,36,56,96,81,180,0.232445521,0.196125908,0.435835351,0.13559322
514,86a1dbd33d3ee6d68caa25966a2868a3,2016-04-29,578,5.051482989,15.60092272,32.35294118,8598.581942,14.87643935,0,0,0,0,16,65,70,80,70,68,69,58,82,5,13,59,77,181,123,197,0.313148789,0.212802768,0.34083045,0.133217993
515,86f580ee80bb5a54e07595410d624108,2016-05-03,56,4.629948124,17.25595238,50,898.0604547,16.03679383,0,0,0,0,0,2,14,23,9,0,0,3,5,6,13,16,3,2,13,38,0.035714286,0.232142857,0.678571429,0.053571429
516,876e3742e4165313e3be9ca7ff4e41b2,2016-04-14,34,4.781956652,13.11764706,41.17647059,464.0242914,13.64777328,0,0,10,1,3,0,0,0,6,7,2,1,4,3,13,15,11,0,2,21,0,0.058823529,0.617647059,0.323529412
517,878b301e00c3111bf0d4cdddb8e14c9a,2016-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
518,87b493b5ff1b807c2320801fcd16ac26,2016-04-15,279,4.003849749,16.18799283,39.78494624,4431.285097,15.88274228,0,0,7,25,29,42,50,25,40,15,0,18,28,3,13,52,31,64,69,115,0.229390681,0.247311828,0.41218638,0.111111111
519,881527a718b502bacbd04b6f45fcc2fc,2016-04-28,44,4.515501555,12.22537879,27.27272727,582.3675062,13.23562514,0,0,0,0,11,11,22,0,0,0,0,0,0,5,7,12,5,12,5,22,0.272727273,0.113636364,0.5,0.113636364
520,8902cda459f8ac02c38efb2815cf4026,2016-04-08,56,3.95864365,15.37113095,33.92857143,744.6984594,13.29818677,0,5,14,8,12,17,0,0,0,0,0,0,0,2,6,11,0,18,23,15,0.321428571,0.410714286,0.267857143,0
521,895c14bfd7d1e2c26aee6938703f32f8,2016-03-28,30,3.664152178,14.98,23.33333333,388.2977642,12.94325881,8,16,5,1,0,0,0,0,0,0,0,0,0,1,4,8,0,20,10,0,0.666666667,0.333333333,0,0
522,8969d175c4676642b245af55d2dba19b,2016-05-04,29,4.48119019,10.49885057,31.03448276,372.4034017,12.84149661,0,0,0,0,0,4,14,11,0,0,0,0,0,6,8,7,26,0,0,3,0,0,0.103448276,0.896551724
523,89788880a732b675ba9cd9854adcf684,2016-04-30,61,5.140137888,15.85027322,37.70491803,916.3331572,15.02185504,0,0,0,0,7,0,4,0,0,12,18,0,20,5,13,10,12,5,17,27,0.081967213,0.278688525,0.442622951,0.196721311
524,89b9947570bc59a6161fb5edea18b852,2016-05-09,239,5.024575942,15.14825662,23.0125523,3403.109122,14.2389503,0,0,0,0,0,0,25,50,17,46,27,40,34,7,13,25,5,92,92,50,0.384937238,0.384937238,0.209205021,0.020920502
525,89dab1d9f815cea34ce3612a6b7c0d51,2016-04-12,58,5.251456691,17.42672414,24.13793103,875.1112258,15.08812458,0,0,40,18,0,0,0,0,0,0,0,0,0,3,4,6,12,28,9,9,0.482758621,0.155172414,0.155172414,0.206896552
526,8a2fcb8a8aea9b7a1e2dc54c3257abdf,2016-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
527,8a485c0c66396eaa9dd004fb0bcc600e,2016-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
528,8a64fa582ad5ac3bce95a38756b1875c,2016-04-19,609,4.796120055,15.22769568,44.33497537,9324.375663,15.31096168,0,0,0,70,76,82,94,77,45,75,75,15,0,4,12,49,122,14,158,315,0.022988506,0.259441708,0.517241379,0.200328407
529,8a7d9195606bdc9bd5305f6bb300e1de,2016-04-06,60,6.783319042,14.515,21.66666667,988.2857561,16.47142927,0,18,10,2,11,10,0,2,0,0,6,0,1,2,13,19,26,29,1,4,0.483333333,0.016666667,0.066666667,0.433333333
530,8a86bdb56cb975c786e47cb256838ed6,2016-04-22,268,4.433431875,13.77381841,36.94029851,3664.47362,13.67340903,0,0,0,26,43,21,69,42,0,17,23,0,27,4,13,33,64,9,31,164,0.03358209,0.115671642,0.611940299,0.23880597
531,8a965bfa0851de76169b3206709ca943,2016-04-02,394,4.028630711,14.58515228,31.21827411,5259.860615,13.34990004,14,35,57,49,43,29,13,32,34,9,41,28,10,1,13,50,5,42,223,124,0.106598985,0.565989848,0.314720812,0.012690355
532,8b0662c4244f85c5dd7ab46810ca6b04,2016-04-27,39,4.952404442,14.5508547,43.58974359,626.9860262,16.07656477,0,0,0,0,5,16,2,6,7,2,1,0,0,5,11,18,1,0,20,18,0,0.512820513,0.461538462,0.025641026
533,8b09ef45562214f00e7c11ed16d70dc8,2016-04-13,271,3.730297727,12.15842558,39.48339483,3472.552059,12.81384524,0,0,57,23,24,44,27,20,28,25,2,1,20,3,13,43,82,51,38,100,0.188191882,0.140221402,0.36900369,0.302583026
534,8b688ef44a5b17bd7150350d059e67ea,2016-03-29,62,7.229812101,14.96021505,6.451612903,963.7520661,15.54438816,8,16,20,6,4,4,1,0,1,0,2,0,0,1,11,29,0,23,39,0,0.370967742,0.629032258,0,0
535,8b87786b3a356550a4708f5ab3768792,2016-04-23,32,6.132890657,18.49479167,9.375,491.8344904,15.36982782,0,0,0,10,3,3,6,0,4,0,0,1,5,4,13,10,0,12,6,14,0.375,0.1875,0.4375,0
536,8b9b73cd6d63023caa38dbd25c1042cd,2016-03-31,455,3.656188592,12.14142857,32.74725275,5555.525773,12.20994675,5,32,27,39,36,48,60,52,3,52,54,40,7,1,13,60,96,3,31,325,0.006593407,0.068131868,0.714285714,0.210989011
537,8bda575d26a589024a4e62aeba352f93,2016-03-29,352,3.459100823,12.96060606,24.14772727,4198.867384,11.92860052,10,24,47,29,8,40,25,14,36,31,15,25,48,1,13,65,0,153,137,62,0.434659091,0.389204545,0.176136364,0
538,8c0d55bf42d242ac86f43c4031d6371f,2016-04-14,24,3.129802693,14.71111111,33.33333333,289.889832,12.078743,0,0,5,0,0,14,4,1,0,0,0,0,0,3,8,9,0,0,1,23,0,0.041666667,0.958333333,0
539,8c38fce0915fbb7d816e19c3ecda64fb,2016-04-22,31,2.444059416,13.10698925,32.25806452,333.2359479,10.74954671,0,0,0,7,9,0,2,0,2,0,0,0,11,4,13,6,10,1,11,9,0.032258065,0.35483871,0.290322581,0.322580645
540,8c40d50720fcc5990329f7312d1ad327,2016-04-09,43,8.170748026,16.18875969,9.302325581,741.0543199,17.23382139,0,15,14,2,0,0,0,0,0,2,10,0,0,2,11,14,0,20,18,5,0.465116279,0.418604651,0.11627907,0
541,8c9a890f19a0ab28b745246162e449d7,2016-05-04,223,3.887555832,14.29230194,31.39013453,2851.747054,12.78810338,0,0,0,0,0,12,24,34,29,27,26,42,29,6,13,41,5,12,80,126,0.053811659,0.358744395,0.565022422,0.022421525
542,8cd308e28e213e46e87c9dd9c5aa1466,2016-04-18,257,5.255541593,15.50629053,28.79377432,3820.63976,14.86630257,0,0,0,26,27,8,8,32,37,39,2,19,59,4,13,44,1,24,146,86,0.093385214,0.568093385,0.33463035,0.003891051
543,8d3740598109bb310e6244ecc1971a85,2016-05-12,44,6.524216025,16.32310606,15.90909091,680.5589406,15.46724865,0,0,0,0,0,0,11,12,9,7,0,0,5,7,13,15,0,0,5,39,0,0.113636364,0.886363636,0
544,8d5a99f2032a336a57222948915edf09,2016-04-06,60,3.693356697,14.26833333,20,735.9328392,12.26554732,0,10,21,26,0,0,0,0,0,0,2,1,0,2,12,12,1,1,31,27,0.016666667,0.516666667,0.45,0.016666667
545,8da0796b60fa75a5ced6d1c3bf1f3064,2016-04-06,377,3.719977272,14.44655172,40.0530504,5014.225908,13.30033397,0,37,0,29,43,64,59,14,32,50,11,38,0,2,12,43,68,37,120,152,0.098143236,0.318302387,0.403183024,0.180371353
546,8dbfef11a650dd9658ca0c6f70b84f88,2016-03-29,245,3.431126412,12.97183673,55.91836735,3176.585116,12.96565354,27,24,14,8,4,0,8,0,14,26,33,31,56,1,13,36,31,0,14,200,0,0.057142857,0.816326531,0.126530612
547,8dc9d28aa6ab0af5dcc98420a9bd65e0,2016-04-23,145,4.520186686,14.23988506,26.89655172,1929.717522,13.3083967,0,0,0,10,31,19,9,10,28,29,8,0,1,4,13,32,22,12,29,82,0.082758621,0.2,0.565517241,0.151724138
548,8dfea9e24286290d2f59f5b51f00b6c2,2016-04-01,36,6.185869155,15.12777778,11.11111111,522.1591803,14.50442168,3,1,3,16,13,0,0,0,0,0,0,0,0,1,5,10,2,9,10,15,0.25,0.277777778,0.416666667,0.055555556
549,8eb2f1fd0858319b86b9e44b64660eb6,2016-03-28,55,7.854976122,18.24787879,7.272727273,931.4870328,16.93612787,12,12,5,8,3,3,0,4,1,5,1,1,0,1,12,32,0,21,19,15,0.381818182,0.345454545,0.272727273,0
550,8ef80bf59ceefb3fef9d41a5c66eff35,2016-04-25,401,4.732808639,14.49975062,40.14962594,5809.613059,14.48781311,0,0,0,0,83,76,0,55,31,14,13,72,57,5,13,45,90,48,75,188,0.119700748,0.187032419,0.46882793,0.224438903
551,8f325f86996ff57a0006add6cb623e19,2016-04-04,254,4.016798005,14.48851706,25.59055118,3260.7356,12.83754173,0,10,17,36,24,8,22,15,22,33,30,18,19,2,13,44,40,11,113,90,0.043307087,0.44488189,0.354330709,0.157480315
552,905f8007cd46415eba8b9dce088b4395,2016-04-01,37,4.960704052,12.55765766,13.51351351,489.7333424,13.23603628,12,2,2,10,4,7,0,0,0,0,0,0,0,1,6,9,33,0,0,4,0,0,0.108108108,0.891891892
553,90a155db6f98de56ed6baaeccb5aafdd,2016-04-08,38,4.033068803,16.95526316,42.10526316,523.628143,13.77968797,0,4,12,14,5,3,0,0,0,0,0,0,0,2,6,8,0,8,14,16,0.210526316,0.368421053,0.421052632,0
554,91278ab4c7170ed070a5cd653cab3d26,2016-05-06,40,4.062674761,12.69083333,17.5,471.8991765,11.79747941,0,0,0,0,0,7,7,0,7,19,0,0,0,6,10,11,15,1,10,14,0.025,0.25,0.35,0.375
555,914712bea449e20e1cd2e18c269481bf,2016-05-04,687,3.523396872,13.78770015,41.19359534,8887.194946,12.93623719,0,0,0,0,0,42,72,84,113,115,90,94,77,6,13,48,125,80,126,356,0.116448326,0.183406114,0.518195051,0.181950509
556,915b7e1b8cdd0e1bf9826e8ae91706b4,2016-05-06,42,8.480361958,17.27301587,16.66666667,770.1703659,18.33738967,0,0,0,0,0,8,4,8,0,21,1,0,0,6,11,8,0,1,16,25,0.023809524,0.380952381,0.595238095,0
557,922214b02f8dfbde50e8cdaa187dfd47,2016-03-28,314,3.874817061,14.37829087,34.7133758,4267.971759,13.59226675,33,15,52,65,0,62,51,31,0,0,0,0,5,1,13,38,41,21,55,197,0.066878981,0.175159236,0.627388535,0.130573248
558,93337ec6e89c26ff280f490dc3eb9042,2016-04-15,269,3.792896143,14.20879802,29.73977695,3375.810123,12.54948001,0,0,13,23,28,45,29,14,14,36,22,14,31,3,13,41,11,59,114,85,0.219330855,0.423791822,0.31598513,0.040892193
559,93587c4ead63454c615f4651e2841ba2,2016-03-28,368,3.635194295,14.19356884,27.17391304,4555.478255,12.379017,47,6,12,24,24,17,40,67,42,32,44,13,0,1,12,45,31,144,116,77,0.391304348,0.315217391,0.20923913,0.08423913
560,93be171268b14a0586c48cb488bbd5cb,2016-05-09,147,4.433037957,13.59240363,22.44897959,1939.56312,13.19430694,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
561,93fb5779620ce28dea9cb83cbb25ff9b,2016-04-30,43,8.696516064,18.25736434,20.93023256,825.7457011,19.2033884,0,0,0,0,0,5,5,3,0,11,5,11,3,6,13,16,6,2,26,9,0.046511628,0.604651163,0.209302326,0.139534884
562,943db956d9c6ccf01435211d99568f15,2016-04-14,567,4.085702183,12.93627278,39.15343915,7735.15633,13.64225102,0,0,46,69,80,57,66,14,45,40,39,55,56,3,13,64,215,54,53,245,0.095238095,0.093474427,0.432098765,0.379188713
563,944e9726e57e8c379049dba4bdabb05b,2016-04-20,255,4.502559446,14.47039216,31.76470588,3680.472507,14.43322552,0,0,0,12,5,24,19,21,49,24,27,24,50,4,13,52,19,111,40,85,0.435294118,0.156862745,0.333333333,0.074509804
564,94699541835b03d2a18e265299c11213,2016-04-21,47,6.536391686,17.13049645,19.14893617,733.1682468,15.5993244,0,0,0,5,0,0,0,0,13,6,0,23,0,4,12,10,1,19,15,12,0.404255319,0.319148936,0.255319149,0.021276596
565,94731f1d1f9180223445e77690aefc03,2016-04-17,191,2.664612211,13.23664921,45.02617801,2334.605996,12.22306804,0,0,2,43,6,37,10,7,0,16,11,42,17,3,13,35,11,30,32,118,0.157068063,0.167539267,0.617801047,0.057591623
566,9494350df132e6748afca3bc5d138dcc,2016-05-04,43,9.276473585,18.4124031,18.60465116,826.7023049,19.225635,0,0,0,0,0,17,17,5,2,0,0,2,0,6,12,16,1,24,4,14,0.558139535,0.093023256,0.325581395,0.023255814
567,94ab22994e3ee32eb32f515563197296,2016-04-09,478,3.896034358,15.30282427,39.53974895,6494.442111,13.58669898,0,10,8,5,29,44,58,43,47,64,75,41,54,2,13,55,0,122,281,75,0.255230126,0.587866109,0.156903766,0
568,94d5f7697a40886a8723f6015fe47841,2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
569,956942174fc793c4bfb6fffc4b3c1c7b,2016-03-28,213,4.000473527,12.09201878,14.55399061,2466.182625,11.57832218,5,4,40,8,25,33,18,0,0,6,21,34,19,1,13,38,4,0,19,190,0,0.089201878,0.892018779,0.018779343
570,95c1a153c7ec6b5623b8ef298010d2e9,2016-05-06,224,4.287874111,16.68459821,53.125,3628.923498,16.20055133,0,0,0,0,0,2,23,31,30,18,41,38,41,6,13,32,0,103,54,67,0.459821429,0.241071429,0.299107143,0
571,962f9787bc5b8dd06dbc2147c39ae15b,2016-04-29,274,3.580367851,13.68959854,36.86131387,3491.043299,12.74103394,0,0,0,0,10,17,60,64,56,25,0,42,0,5,12,30,36,64,75,99,0.233576642,0.273722628,0.361313869,0.131386861
572,96d7ab03f9156154f6f2144263a85579,2016-04-06,260,3.651733487,15.26961538,35.38461538,3416.167069,13.13910411,0,46,55,0,0,0,37,27,41,20,34,0,0,2,11,26,0,4,170,86,0.015384615,0.653846154,0.330769231,0
573,97332a03726c052b1283fdd36dbdeca4,2016-04-15,34,2.600974897,13.18578431,23.52941176,366.765404,10.78721777,0,0,10,6,9,9,0,0,0,0,0,0,0,3,6,4,0,22,8,4,0.647058824,0.235294118,0.117647059,0
574,9760cb1c8a14d3fcf527631acabee35c,2016-04-25,195,3.498494207,14.19512821,53.84615385,2639.137995,13.534041,0,0,0,0,10,13,6,54,0,13,43,56,0,5,12,27,16,38,52,89,0.194871795,0.266666667,0.456410256,0.082051282
575,97c0a0888afa9dcadc73386abcacd350,2016-04-12,379,3.55396514,12.78258575,35.09234828,4627.014802,12.20848233,0,0,42,21,22,24,59,41,21,20,26,66,37,3,13,47,40,23,143,173,0.060686016,0.377308707,0.45646438,0.105540897
576,9835cfed2c02bee16b5f0eeac3b4926a,2016-03-31,55,4.504150205,14.71636364,18.18181818,736.0280657,13.38232847,18,37,0,0,0,0,0,0,0,0,0,0,0,1,2,9,3,32,11,9,0.581818182,0.2,0.163636364,0.054545455
577,9857a5bc59036a73f9261ea694bc002a,2016-05-06,245,5.030435851,16.52530612,32.65306122,3817.787179,15.58280481,0,0,0,0,0,11,63,69,16,23,18,24,21,6,13,46,3,66,106,70,0.269387755,0.432653061,0.285714286,0.012244898
578,987c2e7dfc9a93697b8dfd030487ff01,2016-04-05,327,3.294535352,13.76702345,62.3853211,4881.675452,14.92867111,0,47,24,42,0,65,72,38,35,3,1,0,0,2,11,39,9,173,60,85,0.529051988,0.183486239,0.259938838,0.027522936
